GeneID1	GeneID2	PCC_healthy	feature_type	PCC_healthy_abs
EBI3	HDGFL2	0.485768596667546	transcript-transcript	0.485768596667546
EBI3	ERVW-1	-0.282048505405842	transcript-transcript	0.282048505405842
MAMLD1	HDGFL3	0.78508901206311	transcript-transcript	0.78508901206311
MUL1	EBI3	0.536597683794123	transcript-transcript	0.536597683794123
CDV3	CWC15	0.97668743727442	transcript-transcript	0.97668743727442
DDX41	KAT8	0.961683093451891	transcript-transcript	0.961683093451891
CNTNAP2	HSPA14	0.824431504203846	transcript-transcript	0.824431504203846
CNTNAP2	FAIM2	0.11465334572426	transcript-transcript	0.11465334572426
DAAM1	KAT8	0.968077060188459	transcript-transcript	0.968077060188459
ADIRF	GPNMB	0.477946888726923	transcript-transcript	0.477946888726923
MVP	GET4	0.985727397761118	transcript-transcript	0.985727397761118
BZW1	BTG3	0.967040271049164	transcript-transcript	0.967040271049164
BZW1	LAP3	0.90174182566051	transcript-transcript	0.90174182566051
BZW1	BMP2K	0.859564890016707	transcript-transcript	0.859564890016707
KAT5	GET4	0.983434990000836	transcript-transcript	0.983434990000836
KAT5	MVP	0.989721094513404	transcript-transcript	0.989721094513404
ISG15	LAP3	0.982523996632358	transcript-transcript	0.982523996632358
ISG15	IFI44L	0.726398872474248	transcript-transcript	0.726398872474248
CD300C	LAT	0.586386908256907	transcript-transcript	0.586386908256907
GDF15	GLS2	0.436178453798968	transcript-transcript	0.436178453798968
BMP2K	BLNK	0.815304525816373	transcript-transcript	0.815304525816373
BCL10	BMP2K	0.853864447020735	transcript-transcript	0.853864447020735
CCDC130	GLS2	0.864943295136723	transcript-transcript	0.864943295136723
GPSM3	MGAM	0.127606675779178	transcript-transcript	0.127606675779178
ATF6	CDV3	0.982157266355448	transcript-transcript	0.982157266355448
MVP	AKAP13	0.98583862256259	transcript-transcript	0.98583862256259
MVP	MALT1	0.969893583478848	transcript-transcript	0.969893583478848
MVP	MAPKAPK2	0.869407949791362	transcript-transcript	0.869407949791362
AOC3	CSPG5	-0.128829048357685	transcript-transcript	0.128829048357685
AOC3	CCL27	0.163813100312888	transcript-transcript	0.163813100312888
KDM1A	KEAP1	0.938824516525256	transcript-transcript	0.938824516525256
ISG15	MAMLD1	0.621597458964777	transcript-transcript	0.621597458964777
ISG15	IFI44L	0.726398872474248	transcript-transcript	0.726398872474248
CKLF	BLOC1S4	0.852635343417945	transcript-transcript	0.852635343417945
ASPSCR1	MIEN1	0.967555439236243	transcript-transcript	0.967555439236243
AKT1S1	MIB1	0.985760583336126	transcript-transcript	0.985760583336126
CD160	FGFBP2	0.801999248996128	transcript-transcript	0.801999248996128
KRT23	DCDC2	0.610056258640393	transcript-transcript	0.610056258640393
ADI1	EBPL	0.933576048501837	transcript-transcript	0.933576048501837
FGL2	HPSE	0.891260039296391	transcript-transcript	0.891260039296391
FGL2	CCRL2	0.844291160812239	transcript-transcript	0.844291160812239
ANGPTL2	GPR84	0.261890616420506	transcript-transcript	0.261890616420506
MED9	MLXIP	0.918157198601204	transcript-transcript	0.918157198601204
CCHCR1	HDGFL2	0.875699079239194	transcript-transcript	0.875699079239194
EIF2AK3	HSPA14	0.989674798503165	transcript-transcript	0.989674798503165
HDGFL3	ARMC9	0.613547593950177	transcript-transcript	0.613547593950177
BRD4	AKT1S1	0.991838823926186	transcript-transcript	0.991838823926186
LILRB1	ARHGAP9	0.789143032448298	transcript-transcript	0.789143032448298
EBI3	LILRB1	0.546910599372039	transcript-transcript	0.546910599372039
GNLY	FGFBP2	0.956317972720803	transcript-transcript	0.956317972720803
GNLY	CD160	0.856240895397073	transcript-transcript	0.856240895397073
MUL1	MCOLN1	0.867823068650877	transcript-transcript	0.867823068650877
MUL1	APEX2	0.841286566530378	transcript-transcript	0.841286566530378
BLNK	EIF2AK3	0.857299836672749	transcript-transcript	0.857299836672749
BLNK	LAP3	0.814660007707479	transcript-transcript	0.814660007707479
DDX41	HDGFL2	0.961317664534316	transcript-transcript	0.961317664534316
DDX41	CCHCR1	0.883387075649771	transcript-transcript	0.883387075649771
DDX41	KAT8	0.961683093451891	transcript-transcript	0.961683093451891
DDX41	MUL1	0.905096998033828	transcript-transcript	0.905096998033828
LILRB2	ARHGAP9	0.684736083576177	transcript-transcript	0.684736083576177
LILRB2	COTL1	0.782682339220898	transcript-transcript	0.782682339220898
LILRB2	LILRB1	0.966329997246993	transcript-transcript	0.966329997246993
LILRB2	EBI3	0.622768019377127	transcript-transcript	0.622768019377127
BMP2K	MIB1	0.887486345434897	transcript-transcript	0.887486345434897
GPNMB	FGL2	0.49633505183045	transcript-transcript	0.49633505183045
IFI44L	FGL2	0.488685644836129	transcript-transcript	0.488685644836129
CCDC130	MGA	0.964449284485352	transcript-transcript	0.964449284485352
IVNS1ABP	EIF2AK3	0.965330155597785	transcript-transcript	0.965330155597785
CEP250	HDGFL2	0.890005496808084	transcript-transcript	0.890005496808084
AOC3	ARHGAP9	0.264403484195882	transcript-transcript	0.264403484195882
KAT5	MUL1	0.945649231951948	transcript-transcript	0.945649231951948
KAT5	DDX41	0.967411259430018	transcript-transcript	0.967411259430018
KDM1A	MIB1	0.955475331572649	transcript-transcript	0.955475331572649
KDM1A	KAT8	0.965097468523955	transcript-transcript	0.965097468523955
KDM1A	DDX41	0.946732679760113	transcript-transcript	0.946732679760113
KDM1A	KAT5	0.977104254727019	transcript-transcript	0.977104254727019
AVPI1	ANGPTL4	0.636827789727429	transcript-transcript	0.636827789727429
GCNA	MGA	0.887727139187418	transcript-transcript	0.887727139187418
GCNA	CCL27	0.556930610734892	transcript-transcript	0.556930610734892
HPSE2	GJB6	0.38958419207862	transcript-transcript	0.38958419207862
ISG15	IFI44L	0.726398872474248	transcript-transcript	0.726398872474248
CCL27	CD160	0.358473972771957	transcript-transcript	0.358473972771957
CD300C	CCRL2	0.803303705573764	transcript-transcript	0.803303705573764
CCR9	CCL27	0.827467093353676	transcript-transcript	0.827467093353676
BLNK	LAT	0.798158309151118	transcript-transcript	0.798158309151118
LILRB2	FGL2	0.969245521547542	transcript-transcript	0.969245521547542
BMP2K	LILRB1	0.891381514547711	transcript-transcript	0.891381514547711
IFI44L	CDV3	0.844983257447508	transcript-transcript	0.844983257447508
IP6K1	CCDC130	0.977454799386511	transcript-transcript	0.977454799386511
KEAP1	IP6K1	0.960160488825616	transcript-transcript	0.960160488825616
MAK16	CD300C	0.499394274216523	transcript-transcript	0.499394274216523
ARPC1B	MALT1	0.932637358743048	transcript-transcript	0.932637358743048
ARPC1B	GPNMB	0.365705233270448	transcript-transcript	0.365705233270448
KAT5	IP6K1	0.97875584272357	transcript-transcript	0.97875584272357
ISG15	IFI44L	0.726398872474248	transcript-transcript	0.726398872474248
MCAT	EBPL	0.908760935814735	transcript-transcript	0.908760935814735
GSDMD	CD160	0.906753983033521	transcript-transcript	0.906753983033521
COTL1	ARHGAP9	0.959858704045631	transcript-transcript	0.959858704045631
ERVW-1	CD160	-0.236892163043175	transcript-transcript	0.236892163043175
APEX2	EIF2AK1	0.933859082682377	transcript-transcript	0.933859082682377
CHPT1	CD160	0.816167167901532	transcript-transcript	0.816167167901532
MGAM	CD160	0.217692827707179	transcript-transcript	0.217692827707179
LILRB1	GPR84	0.748527280889211	transcript-transcript	0.748527280889211
EBI3	ARHGAP9	0.440788239721534	transcript-transcript	0.440788239721534
LAP3	CCRL2	0.845887672105502	transcript-transcript	0.845887672105502
MUL1	HDGFL2	0.939155161033654	transcript-transcript	0.939155161033654
MUL1	GET4	0.939336692644117	transcript-transcript	0.939336692644117
JTB	MIEN1	0.972497653163551	transcript-transcript	0.972497653163551
LILRB2	GPR84	0.743659806660741	transcript-transcript	0.743659806660741
LILRB2	LILRB1	0.966329997246993	transcript-transcript	0.966329997246993
IFI44L	LAP3	0.714019418983768	transcript-transcript	0.714019418983768
BCL10	HPSE	0.661530395649784	transcript-transcript	0.661530395649784
BAMBI	BTG3	0.88368399916393	transcript-transcript	0.88368399916393
BAMBI	CCL27	0.673374644545739	transcript-transcript	0.673374644545739
CNTNAP2	CD160	0.436688415502983	transcript-transcript	0.436688415502983
CNTNAP2	CHPT1	0.567619334508129	transcript-transcript	0.567619334508129
GPSM3	ARHGAP9	0.987681456070752	transcript-transcript	0.987681456070752
ADIRF	MRO	-0.281513023916026	transcript-transcript	0.281513023916026
ADIRF	ABHD6	0.533061447682233	transcript-transcript	0.533061447682233
ADIRF	MGAM	0.105199488825359	transcript-transcript	0.105199488825359
MVP	ASPSCR1	0.983336001603986	transcript-transcript	0.983336001603986
ARPC1B	CKLF	0.880701355762722	transcript-transcript	0.880701355762722
ARPC1B	ANGPTL4	0.754958497545186	transcript-transcript	0.754958497545186
BZW1	CDV3	0.979775521214814	transcript-transcript	0.979775521214814
KAT5	MCOLN1	0.899004585010769	transcript-transcript	0.899004585010769
KDM1A	MTA2	0.94189702577972	transcript-transcript	0.94189702577972
KDM1A	KAT5	0.977104254727019	transcript-transcript	0.977104254727019
DDX19A	MAK16	0.972397553954347	transcript-transcript	0.972397553954347
AVPI1	BTG3	0.943779248725709	transcript-transcript	0.943779248725709
AVPI1	GDF15	0.620743259965271	transcript-transcript	0.620743259965271
ISG15	LAP3	0.982523996632358	transcript-transcript	0.982523996632358
ISG15	IFI44L	0.726398872474248	transcript-transcript	0.726398872474248
FGL2	MLXIP	0.579976585015308	transcript-transcript	0.579976585015308
AKAP13	CRISPLD2	0.401372706227058	transcript-transcript	0.401372706227058
MGAM	CCRL2	0.171100819661077	transcript-transcript	0.171100819661077
CCR9	CHRNA9	0.293432986376771	transcript-transcript	0.293432986376771
LAP3	LILRB1	0.916935093097612	transcript-transcript	0.916935093097612
MTA2	ARPP21	0.565411321050913	transcript-transcript	0.565411321050913
CDV3	HPSE	0.799551755569565	transcript-transcript	0.799551755569565
EIF4E2	KRT23	0.360104489959071	transcript-transcript	0.360104489959071
BLNK	EBI3	0.739884114231275	transcript-transcript	0.739884114231275
LILRB2	LAP3	0.856505155434384	transcript-transcript	0.856505155434384
BMP2K	FGL2	0.836249902905524	transcript-transcript	0.836249902905524
GPNMB	MPHOSPH6	0.521807463910953	transcript-transcript	0.521807463910953
CNTNAP2	CD160	0.436688415502983	transcript-transcript	0.436688415502983
IVNS1ABP	GPNMB	0.406383562816136	transcript-transcript	0.406383562816136
GPSM3	LILRB1	0.792019138827247	transcript-transcript	0.792019138827247
MAPKAPK2	GSDMD	0.846552693959273	transcript-transcript	0.846552693959273
KEAP1	MCAT	0.928861847119461	transcript-transcript	0.928861847119461
AOC3	FYCO1	0.255440298962775	transcript-transcript	0.255440298962775
MAK16	CHRNA9	0.187399284750699	transcript-transcript	0.187399284750699
KDM1A	EIF2AK1	0.966411618573635	transcript-transcript	0.966411618573635
KDM1A	CCHCR1	0.904734798919375	transcript-transcript	0.904734798919375
KDM1A	COA7	0.95527133890208	transcript-transcript	0.95527133890208
ISG15	IFI44L	0.726398872474248	transcript-transcript	0.726398872474248
DCDC2	CIT	0.46947411314148	transcript-transcript	0.46947411314148
ERVW-1	IKZF4	-0.155666110853381	transcript-transcript	0.155666110853381
HDGFL3	ARMC9	0.613547593950177	transcript-transcript	0.613547593950177
CHPT1	KAT8	0.941319827148735	transcript-transcript	0.941319827148735
FAIM2	ABHD6	0.484322043005507	transcript-transcript	0.484322043005507
GNLY	EBI3	0.437835189393258	transcript-transcript	0.437835189393258
MAMLD1	HDGFL3	0.78508901206311	transcript-transcript	0.78508901206311
GDF15	FGFBP2	0.541182931916901	transcript-transcript	0.541182931916901
DDX41	GET4	0.942308667199053	transcript-transcript	0.942308667199053
DDX41	MED9	0.861588047266439	transcript-transcript	0.861588047266439
DDX41	EIF4E2	0.992979228710894	transcript-transcript	0.992979228710894
JTB	AKT1S1	0.974924507107007	transcript-transcript	0.974924507107007
LILRB2	LAP3	0.856505155434384	transcript-transcript	0.856505155434384
BMP2K	KSR1	0.84223751738561	transcript-transcript	0.84223751738561
BAMBI	FGFBP2	0.379241053085448	transcript-transcript	0.379241053085448
CNTNAP2	FAIM2	0.11465334572426	transcript-transcript	0.11465334572426
GPSM3	COA7	0.945382913562411	transcript-transcript	0.945382913562411
GPSM3	LILRB2	0.688148627894969	transcript-transcript	0.688148627894969
MVP	EIF4E2	0.971590507440269	transcript-transcript	0.971590507440269
KAT5	MED9	0.928032263048474	transcript-transcript	0.928032263048474
KAT5	DDX41	0.967411259430018	transcript-transcript	0.967411259430018
ISG15	LAP3	0.982523996632358	transcript-transcript	0.982523996632358
ISG15	IFI44L	0.726398872474248	transcript-transcript	0.726398872474248
HDGFL2	ARMC9	0.786356906646432	transcript-transcript	0.786356906646432
MCOLN1	HPSE	0.886485782970551	transcript-transcript	0.886485782970551
EBPL	CWC15	0.952643478922507	transcript-transcript	0.952643478922507
F2RL3	GPR84	0.286921020175063	transcript-transcript	0.286921020175063
HDGFL3	MAGEE1	0.825393911076528	transcript-transcript	0.825393911076528
FYCO1	MTUS1	0.83901672609455	transcript-transcript	0.83901672609455
CCL27	IKZF4	0.554606419774539	transcript-transcript	0.554606419774539
MGAM	ITLN1	0.244689597741922	transcript-transcript	0.244689597741922
LILRB1	CD160	0.827590516224213	transcript-transcript	0.827590516224213
CD300C	GPR84	0.743309081398371	transcript-transcript	0.743309081398371
GNLY	CCRL2	0.847898162927317	transcript-transcript	0.847898162927317
CCR9	ARPP21	0.791407776346655	transcript-transcript	0.791407776346655
CCR9	LAT	0.815000616030228	transcript-transcript	0.815000616030228
MAMLD1	CTSF	0.858541149553133	transcript-transcript	0.858541149553133
MUL1	AKT1S1	0.939962379509401	transcript-transcript	0.939962379509401
BLNK	GSDMD	0.787583082817934	transcript-transcript	0.787583082817934
BLNK	FGL2	0.638092983374906	transcript-transcript	0.638092983374906
DDX41	APEX2	0.967246793466591	transcript-transcript	0.967246793466591
LILRB2	LILRB1	0.966329997246993	transcript-transcript	0.966329997246993
BCL10	EIF2AK3	0.979397941108544	transcript-transcript	0.979397941108544
CNTNAP2	HDGFL3	0.572062219374669	transcript-transcript	0.572062219374669
CCDC130	BTG3	0.931011766686124	transcript-transcript	0.931011766686124
CEP250	ASPSCR1	0.919565624792777	transcript-transcript	0.919565624792777
MVP	GSDMD	0.992693552290483	transcript-transcript	0.992693552290483
AOC3	ADIRF	0.384557896950571	transcript-transcript	0.384557896950571
KAT5	MAPKAPK2	0.888937459442824	transcript-transcript	0.888937459442824
KDM1A	HDGFL2	0.967605841552263	transcript-transcript	0.967605841552263
MAP3K7	EIF2AK3	0.959948455446871	transcript-transcript	0.959948455446871
MAP3K7	BCL10	0.978183360440875	transcript-transcript	0.978183360440875
MAP3K7	IVNS1ABP	0.980790929802435	transcript-transcript	0.980790929802435
AVPI1	GPNMB	0.388519332408132	transcript-transcript	0.388519332408132
AVPI1	ARPC1B	0.785107623982714	transcript-transcript	0.785107623982714
GCNA	LZTFL1	0.863694601325481	transcript-transcript	0.863694601325481
CTSF	COA7	0.855732092706157	transcript-transcript	0.855732092706157
GNLY	LAT	0.80535129143884	transcript-transcript	0.80535129143884
BZW1	CWC15	0.983747366013774	transcript-transcript	0.983747366013774
GCNA	MIB1	0.913036882797804	transcript-transcript	0.913036882797804
ASPSCR1	HDGFL2	0.984592758473029	transcript-transcript	0.984592758473029
ARHGAP9	EAF2	0.913265313422657	transcript-transcript	0.913265313422657
ARHGAP9	CKLF	0.918540026367163	transcript-transcript	0.918540026367163
MCAT	ASPSCR1	0.967962817036324	transcript-transcript	0.967962817036324
FGL2	FGFBP2	0.703076087663983	transcript-transcript	0.703076087663983
COTL1	ARHGAP9	0.959858704045631	transcript-transcript	0.959858704045631
AKAP13	GSDMD	0.96603908648459	transcript-transcript	0.96603908648459
ANGPTL4	ANGPTL2	-0.205305724317053	transcript-transcript	0.205305724317053
CHPT1	KRT23	0.491483535099043	transcript-transcript	0.491483535099043
LILRB1	CCRL2	0.807716769470658	transcript-transcript	0.807716769470658
EBI3	LAT	0.361827036076207	transcript-transcript	0.361827036076207
CD300C	CCRL2	0.803303705573764	transcript-transcript	0.803303705573764
GNLY	CD160	0.856240895397073	transcript-transcript	0.856240895397073
MAMLD1	MRO	0.119212846238232	transcript-transcript	0.119212846238232
DDX41	MCAT	0.947393001995088	transcript-transcript	0.947393001995088
DDX41	BRD4	0.945822793148667	transcript-transcript	0.945822793148667
JTB	EIF2AK3	0.926390325807355	transcript-transcript	0.926390325807355
LILRB2	GPR84	0.743659806660741	transcript-transcript	0.743659806660741
MPHOSPH6	GJB6	0.434538008842971	transcript-transcript	0.434538008842971
BMP2K	ARHGAP9	0.899704726356769	transcript-transcript	0.899704726356769
IFI44L	FGL2	0.488685644836129	transcript-transcript	0.488685644836129
CNTNAP2	MAGEE1	0.725871562524186	transcript-transcript	0.725871562524186
CNTNAP2	FAIM2	0.11465334572426	transcript-transcript	0.11465334572426
DAAM1	EBPL	0.906768741805664	transcript-transcript	0.906768741805664
GPSM3	ARHGAP9	0.987681456070752	transcript-transcript	0.987681456070752
GPSM3	LILRB1	0.792019138827247	transcript-transcript	0.792019138827247
