GeneID1	GeneID2	PCC_moderate	feature_type	PCC_moderate_abs
CKB	CDH4	0.483404807175513	transcript-transcript	0.483404807175513
ACADM	DMD	0.936020087016578	transcript-transcript	0.936020087016578
CD1C	C8G	0.464301655961945	transcript-transcript	0.464301655961945
CD1C	GZMA	0.623971948189327	transcript-transcript	0.623971948189327
AANAT	DPEP1	0.603372749919481	transcript-transcript	0.603372749919481
AANAT	CRIP2	0.362333151071926	transcript-transcript	0.362333151071926
GRK6	EIF4EBP1	0.870677833260095	transcript-transcript	0.870677833260095
GRK6	DBP	0.966604523420292	transcript-transcript	0.966604523420292
GRK6	CDH4	0.602015148536622	transcript-transcript	0.602015148536622
GRK6	HMOX2	0.966576044557474	transcript-transcript	0.966576044557474
HSPB1	GNAS	0.970055458175459	transcript-transcript	0.970055458175459
ANXA5	DDX19A	0.923179028743633	transcript-transcript	0.923179028743633
ANXA5	AP2M1	0.963734603384097	transcript-transcript	0.963734603384097
GRN	EIF4EBP1	0.9674833874491	transcript-transcript	0.9674833874491
GRN	CFD	0.771575829923617	transcript-transcript	0.771575829923617
GRN	ACHE	0.129356522434328	transcript-transcript	0.129356522434328
DR1	GSR	0.965288554542925	transcript-transcript	0.965288554542925
ARHGAP4	IRF9	0.824521197397075	transcript-transcript	0.824521197397075
ARHGAP4	CRIP2	0.627491215335128	transcript-transcript	0.627491215335128
ARHGAP4	FOSB	0.915658411775041	transcript-transcript	0.915658411775041
ARHGAP4	AANAT	0.685552960368596	transcript-transcript	0.685552960368596
CSNK2A2	GUSB	0.951209230066444	transcript-transcript	0.951209230066444
AHCY	CLTA	0.897811107079337	transcript-transcript	0.897811107079337
AHCY	AP2M1	0.930576870841354	transcript-transcript	0.930576870841354
ASGR1	COX8A	0.825190503435449	transcript-transcript	0.825190503435449
ASGR1	CTF1	0.594494135435897	transcript-transcript	0.594494135435897
BRCA2	CDS1	0.131776851876868	transcript-transcript	0.131776851876868
CD27	FANCC	0.844153741103892	transcript-transcript	0.844153741103892
CD53	FCGR2A	0.645478943277076	transcript-transcript	0.645478943277076
CD53	ANXA1	0.810562654434549	transcript-transcript	0.810562654434549
CDK4	CLTA	0.947697160601426	transcript-transcript	0.947697160601426
CDK4	GALT	0.862621397723768	transcript-transcript	0.862621397723768
C2	EIF4EBP1	0.332542437548236	transcript-transcript	0.332542437548236
C2	ASGR1	0.478316893009673	transcript-transcript	0.478316893009673
CD3D	ABCC2	0.68729555566326	transcript-transcript	0.68729555566326
ITGB2	CD52	0.818542865291383	transcript-transcript	0.818542865291383
CASP1	COL9A3	0.395215959507763	transcript-transcript	0.395215959507763
CD14	CD52	0.631232619791467	transcript-transcript	0.631232619791467
CD14	ITGB2	0.852868942074261	transcript-transcript	0.852868942074261
ITGAL	COL9A3	0.261858936926036	transcript-transcript	0.261858936926036
ITGAL	DNASE1L3	0.505727476107727	transcript-transcript	0.505727476107727
ITGAL	GZMA	0.902198677440945	transcript-transcript	0.902198677440945
ITGAL	CD27	0.485713656937112	transcript-transcript	0.485713656937112
ITGAL	CASP1	0.938297880146395	transcript-transcript	0.938297880146395
CD69	EMP1	0.37370255118921	transcript-transcript	0.37370255118921
CD69	BRCA2	0.828448615606263	transcript-transcript	0.828448615606263
CD3G	HGFAC	0.206348943375825	transcript-transcript	0.206348943375825
CD3G	CR2	0.37364680413367	transcript-transcript	0.37364680413367
ALDOB	GATA3	0.121796458749672	transcript-transcript	0.121796458749672
IL2RB	CLCN2	0.616089635417254	transcript-transcript	0.616089635417254
IL2RB	GML	0.344236693265457	transcript-transcript	0.344236693265457
IL2RB	CCR7	0.340845336148906	transcript-transcript	0.340845336148906
IL2RB	FASLG	0.815336398602972	transcript-transcript	0.815336398602972
IL2RB	ACP5	0.511315365705953	transcript-transcript	0.511315365705953
IL2RB	CTSK	0.738050337584823	transcript-transcript	0.738050337584823
IL2RB	CDH1	0.251439315254472	transcript-transcript	0.251439315254472
IL2RB	CDKN2A	0.280884727922564	transcript-transcript	0.280884727922564
IL2RB	CD3D	0.809540934907736	transcript-transcript	0.809540934907736
CD2	CD52	0.846205889929699	transcript-transcript	0.846205889929699
CD2	ITGB2	0.901460316223284	transcript-transcript	0.901460316223284
APOH	MCF2L2	0.432441980531751	transcript-transcript	0.432441980531751
APOH	BRCA2	0.140898523521534	transcript-transcript	0.140898523521534
APOH	CD53	0.270558070703773	transcript-transcript	0.270558070703773
HLA-DMB	CLTA	0.899343070163375	transcript-transcript	0.899343070163375
HLA-DMB	CD5	0.659294850420256	transcript-transcript	0.659294850420256
HLA-DMB	FOSB	0.519538040425676	transcript-transcript	0.519538040425676
APOA1	GALT	0.888775172265303	transcript-transcript	0.888775172265303
C4BPB	DNTT	0.309495881986016	transcript-transcript	0.309495881986016
EIF4EBP1	MBTPS2	0.881511817748133	transcript-transcript	0.881511817748133
CLTA	AKR1A1	0.984757870679724	transcript-transcript	0.984757870679724
HMGN4	CRTAP	0.936670873135972	transcript-transcript	0.936670873135972
CD86	CCR7	0.720127331264469	transcript-transcript	0.720127331264469
CD86	BCL2	0.788924634422456	transcript-transcript	0.788924634422456
CCS	IRF9	0.967994631028917	transcript-transcript	0.967994631028917
DMD	CAPG	0.700206046206297	transcript-transcript	0.700206046206297
DMD	CD86	0.664632882231968	transcript-transcript	0.664632882231968
C8G	HPGDS	0.376570059188999	transcript-transcript	0.376570059188999
C8G	DBP	0.640551427491533	transcript-transcript	0.640551427491533
LRBA	DDX19A	0.984931591191438	transcript-transcript	0.984931591191438
DDOST	GUSB	0.970014193532212	transcript-transcript	0.970014193532212
MYCBP2	ECD	0.984913560369832	transcript-transcript	0.984913560369832
COX8A	GTF2H5	0.981321455686262	transcript-transcript	0.981321455686262
DNASE1L3	HHEX	0.118574092388856	transcript-transcript	0.118574092388856
COL4A5	DNTT	0.12118208810422	transcript-transcript	0.12118208810422
COL4A5	CALCR	0.306886125179788	transcript-transcript	0.306886125179788
DHPS	AKR1A1	0.98355400146234	transcript-transcript	0.98355400146234
DHPS	EBP	0.927787146047627	transcript-transcript	0.927787146047627
FLNB	EPB41	0.808941427371681	transcript-transcript	0.808941427371681
ATP6V0C	COX8A	0.96271560986492	transcript-transcript	0.96271560986492
BMPR2	MYCBP2	0.879371052032449	transcript-transcript	0.879371052032449
GYPC	COMT	0.849349860057514	transcript-transcript	0.849349860057514
GYPC	CD28	0.680854424089313	transcript-transcript	0.680854424089313
GZMA	FASLG	0.958340175053957	transcript-transcript	0.958340175053957
FCER2	BID	0.326902921637732	transcript-transcript	0.326902921637732
CMA1	DSP	0.25545826634323	transcript-transcript	0.25545826634323
MGLL	FCGR2B	0.618940840352415	transcript-transcript	0.618940840352415
COMP	DBP	0.422456904681883	transcript-transcript	0.422456904681883
CTF1	DPEP1	0.536137978042604	transcript-transcript	0.536137978042604
HMOX2	CRIP2	0.508454810119162	transcript-transcript	0.508454810119162
HMOX2	MGLL	0.792791343415466	transcript-transcript	0.792791343415466
ABCA3	CCR7	0.34848147941684	transcript-transcript	0.34848147941684
ABCA3	FLNB	0.778008050631221	transcript-transcript	0.778008050631221
ACP5	CD86	0.85993373669354	transcript-transcript	0.85993373669354
CD40	CD86	0.755824150269199	transcript-transcript	0.755824150269199
CD40	CALD1	0.204936778006009	transcript-transcript	0.204936778006009
CD40	CEACAM1	0.925930651117806	transcript-transcript	0.925930651117806
HLA-G	CD40	0.370620730929198	transcript-transcript	0.370620730929198
BMP2	CPM	0.205953899507021	transcript-transcript	0.205953899507021
GATA3	DBH	0.471194185246206	transcript-transcript	0.471194185246206
GBP1	FASLG	0.75125466789165	transcript-transcript	0.75125466789165
GBP1	IRF9	0.707236210447751	transcript-transcript	0.707236210447751
GBP1	GZMA	0.741558355350636	transcript-transcript	0.741558355350636
GBP1	HLA-G	0.761915851293327	transcript-transcript	0.761915851293327
C1S	CPM	0.68519239472026	transcript-transcript	0.68519239472026
DUSP4	BCL2	0.639116899779344	transcript-transcript	0.639116899779344
DUSP4	HLA-G	0.498150011233095	transcript-transcript	0.498150011233095
DUSP4	GBP1	0.305561561399762	transcript-transcript	0.305561561399762
CD52	COX8A	0.966128653458373	transcript-transcript	0.966128653458373
CD52	FRZB	0.114199878165809	transcript-transcript	0.114199878165809
CDH1	DNASE1L3	0.616639538481776	transcript-transcript	0.616639538481776
CDH1	FLNB	0.288779833212223	transcript-transcript	0.288779833212223
CD9	DUSP4	0.575864533807606	transcript-transcript	0.575864533807606
ABCC2	IFI44	0.477841346150984	transcript-transcript	0.477841346150984
ABCC2	DPEP1	0.514930790167373	transcript-transcript	0.514930790167373
ANXA1	FLNB	0.841819998493634	transcript-transcript	0.841819998493634
CHUK	ECD	0.9646290210874	transcript-transcript	0.9646290210874
CHUK	AP2M1	0.951377596639518	transcript-transcript	0.951377596639518
GLA	CD9	0.810509973353527	transcript-transcript	0.810509973353527
ARNT	ABR	0.904419514112293	transcript-transcript	0.904419514112293
CKB	CCR7	0.37579714104103	transcript-transcript	0.37579714104103
CKB	CD86	0.714470940705508	transcript-transcript	0.714470940705508
CKB	CD40	0.349296408845827	transcript-transcript	0.349296408845827
ACADM	CD52	0.91352586600867	transcript-transcript	0.91352586600867
CD1C	CD52	0.507950086146418	transcript-transcript	0.507950086146418
AANAT	DNTT	0.162559225202629	transcript-transcript	0.162559225202629
HSPB1	DBH	0.236667122834536	transcript-transcript	0.236667122834536
HSPB1	COL9A2	0.756646172981823	transcript-transcript	0.756646172981823
HSPB1	FRZB	0.161479152441982	transcript-transcript	0.161479152441982
HSPB1	ACP5	0.948446601965224	transcript-transcript	0.948446601965224
HSPB1	CD52	0.979554800332126	transcript-transcript	0.979554800332126
HSPB1	CD1C	0.48328079086714	transcript-transcript	0.48328079086714
CASP6	GTF2H5	0.906035964445075	transcript-transcript	0.906035964445075
CASP6	CAPG	0.869090905358482	transcript-transcript	0.869090905358482
ANXA5	CAST	0.987895986255572	transcript-transcript	0.987895986255572
GOT2	FCGR2B	0.849437579178331	transcript-transcript	0.849437579178331
GOT2	CHUK	0.932782284286718	transcript-transcript	0.932782284286718
GRN	FCGR2B	0.851565920259857	transcript-transcript	0.851565920259857
GRN	ANXA1	0.768757222181306	transcript-transcript	0.768757222181306
GRN	CD1C	0.427903988156654	transcript-transcript	0.427903988156654
GRN	HSPB1	0.899853224071622	transcript-transcript	0.899853224071622
DR1	CAPG	0.899914067658204	transcript-transcript	0.899914067658204
DR1	ECD	0.974768678372042	transcript-transcript	0.974768678372042
ARHGAP4	COMT	0.911652777546236	transcript-transcript	0.911652777546236
AHCY	GATM	0.96401117963978	transcript-transcript	0.96401117963978
AHCY	AKR1A1	0.939687772224968	transcript-transcript	0.939687772224968
AHCY	EBP	0.789888884855169	transcript-transcript	0.789888884855169
AHCY	LRBA	0.903896537358983	transcript-transcript	0.903896537358983
ASGR1	AOX1	0.231899226474105	transcript-transcript	0.231899226474105
CD53	CD52	0.981363139324079	transcript-transcript	0.981363139324079
CD53	CD27	0.855615572756953	transcript-transcript	0.855615572756953
GSK3B	HNRNPK	0.942777310101212	transcript-transcript	0.942777310101212
ABL1	CHUK	0.938110583738843	transcript-transcript	0.938110583738843
CDK9	MYCBP2	0.984683655939379	transcript-transcript	0.984683655939379
C2	CMA1	0.150172160716606	transcript-transcript	0.150172160716606
CD3D	FASLG	0.639156997794147	transcript-transcript	0.639156997794147
CD3D	GZMA	0.699241836382765	transcript-transcript	0.699241836382765
CD3D	GBP1	0.72555470200602	transcript-transcript	0.72555470200602
ITGB2	HLA-G	0.933301299519744	transcript-transcript	0.933301299519744
ITGB2	ANXA5	0.855809984616644	transcript-transcript	0.855809984616644
CASP1	CCR7	0.533847923548552	transcript-transcript	0.533847923548552
CASP1	DNASE1L3	0.484718160339917	transcript-transcript	0.484718160339917
CASP1	CDH1	0.213697145017741	transcript-transcript	0.213697145017741
CD14	DBP	0.626555732340846	transcript-transcript	0.626555732340846
CD14	DSG3	0.150294894149409	transcript-transcript	0.150294894149409
CR2	CCR7	0.964476749199315	transcript-transcript	0.964476749199315
CR2	FCER2	0.991890527725635	transcript-transcript	0.991890527725635
CR2	CASP1	0.488043837089077	transcript-transcript	0.488043837089077
ITGAL	COL9A2	0.278317504686754	transcript-transcript	0.278317504686754
ITGAL	COL4A5	0.474395340649953	transcript-transcript	0.474395340649953
ITGAL	FRZB	0.200568449315464	transcript-transcript	0.200568449315464
CD69	IFI44	0.558865924113908	transcript-transcript	0.558865924113908
CD69	IRF9	0.856986015036916	transcript-transcript	0.856986015036916
CD69	DUSP4	0.80123380667963	transcript-transcript	0.80123380667963
CD3G	GRK6	0.858638258105323	transcript-transcript	0.858638258105323
ALDOB	GATA3	0.121796458749672	transcript-transcript	0.121796458749672
IL2RB	ASXL1	0.661908583819827	transcript-transcript	0.661908583819827
IL2RB	COL9A2	0.155837635682478	transcript-transcript	0.155837635682478
IL2RB	ITGAL	0.949662540085826	transcript-transcript	0.949662540085826
CD2	FASLG	0.861609317817637	transcript-transcript	0.861609317817637
CD2	GZMA	0.916716046075842	transcript-transcript	0.916716046075842
CD2	GBP1	0.826754985326651	transcript-transcript	0.826754985326651
CD2	CD3D	0.886778971470851	transcript-transcript	0.886778971470851
HLA-DMB	ACP5	0.977492721245223	transcript-transcript	0.977492721245223
HLA-DMB	HSPB1	0.892605488189616	transcript-transcript	0.892605488189616
HLA-DMB	CDK7	0.900262375756093	transcript-transcript	0.900262375756093
APOA1	FOLR2	0.659919960269385	transcript-transcript	0.659919960269385
APOA1	CFB	0.319164606250788	transcript-transcript	0.319164606250788
FOXP3	MMEL1	0.608656252077182	transcript-transcript	0.608656252077182
CMAS	GLB1	0.988776608285085	transcript-transcript	0.988776608285085
MBTPS2	MTFMT	0.984876839966984	transcript-transcript	0.984876839966984
AKR1A1	LDHD	0.741648824929267	transcript-transcript	0.741648824929267
GML	MMEL1	0.146230484013512	transcript-transcript	0.146230484013512
GML	ERAP1	0.518942708702564	transcript-transcript	0.518942708702564
MARCKSL1	ASXL1	0.951722304307784	transcript-transcript	0.951722304307784
FASLG	CD28	0.463791127906811	transcript-transcript	0.463791127906811
EBP	LDHD	0.719652321349873	transcript-transcript	0.719652321349873
AMPD1	GP5	0.367102905193196	transcript-transcript	0.367102905193196
IRF9	ANKHD1-EIF4EBP3	0.862024672080801	transcript-transcript	0.862024672080801
CCS	LDHD	0.704846799976671	transcript-transcript	0.704846799976671
C8G	HGFAC	0.395085416493927	transcript-transcript	0.395085416493927
ELK3	LXN	0.762448016062367	transcript-transcript	0.762448016062367
FCGR2A	LXN	0.414645745470732	transcript-transcript	0.414645745470732
GALT	LDHD	0.781116276376703	transcript-transcript	0.781116276376703
ERN1	GOLPH3	0.891092632915014	transcript-transcript	0.891092632915014
COL9A3	EBP	0.559379461239683	transcript-transcript	0.559379461239683
FOLR2	HPGDS	0.244998377958886	transcript-transcript	0.244998377958886
FOLR2	CFD	0.44657263207782	transcript-transcript	0.44657263207782
CALD1	LRBA	0.492343694256397	transcript-transcript	0.492343694256397
CYP2C8	CYP2B6	0.306974266786741	transcript-transcript	0.306974266786741
GYPC	LXN	0.930351953094973	transcript-transcript	0.930351953094973
GZMA	IKZF2	0.729998957162794	transcript-transcript	0.729998957162794
GZMA	CD28	0.521879374637793	transcript-transcript	0.521879374637793
GZMA	CD6	0.680215418326878	transcript-transcript	0.680215418326878
GZMA	FASLG	0.958340175053957	transcript-transcript	0.958340175053957
JAG1	EMP1	0.789548000569593	transcript-transcript	0.789548000569593
EGR3	EMP1	0.41345317975769	transcript-transcript	0.41345317975769
CRIP2	CYGB	0.206003355469451	transcript-transcript	0.206003355469451
CRIP2	CRTAP	0.541604792641018	transcript-transcript	0.541604792641018
CRIP2	ASXL1	0.425841789992052	transcript-transcript	0.425841789992052
CRIP2	MARCKSL1	0.560030352064671	transcript-transcript	0.560030352064671
HLA-DOA	GZMA	0.300038425985317	transcript-transcript	0.300038425985317
FOSB	EMP1	0.6344907670895	transcript-transcript	0.6344907670895
FOSB	EGR3	0.523278152446574	transcript-transcript	0.523278152446574
MGLL	C8G	0.628117604880466	transcript-transcript	0.628117604880466
CFB	DCPS	0.212132292010272	transcript-transcript	0.212132292010272
CFB	HHEX	0.146799222068047	transcript-transcript	0.146799222068047
CFB	DBH	0.24628686555439	transcript-transcript	0.24628686555439
ABCA3	CRIP2	0.564607896009506	transcript-transcript	0.564607896009506
ATP12A	EDN3	0.531089422510889	transcript-transcript	0.531089422510889
ACP5	CAPG	0.883926606598077	transcript-transcript	0.883926606598077
ACP5	DNASE1L3	0.144143226445871	transcript-transcript	0.144143226445871
ACP5	FCGR2B	0.952081110542661	transcript-transcript	0.952081110542661
