Gene 1	Gene 2	Weight	Network group	Network
VCAN	VSIG4	0.009781115	Co-expression	Wang-Maris-2006
VCAN	PLOD2	0.011386534	Co-expression	Wang-Maris-2006
VCAN	ACTN1	0.015009759	Co-expression	Wang-Maris-2006
TPM1	CALD1	0.008067242	Co-expression	Wang-Maris-2006
TPM1	HTRA1	0.007739374	Co-expression	Wang-Maris-2006
TPM1	MYLK	0.009783754	Co-expression	Wang-Maris-2006
TPM1	MYL9	0.009321334	Co-expression	Wang-Maris-2006
TPM1	TGFB1I1	0.015113663	Co-expression	Wang-Maris-2006
TPM1	ITGB5	0.021092825	Co-expression	Wang-Maris-2006
TPM1	SPARC	0.0127821155	Co-expression	Wang-Maris-2006
TPM1	ACTN1	0.0149023915	Co-expression	Wang-Maris-2006
MMP9	GP1BA	0.022181535	Co-expression	Wang-Maris-2006
COL3A1	CALD1	0.008045696	Co-expression	Wang-Maris-2006
COL3A1	HTRA1	0.0071068145	Co-expression	Wang-Maris-2006
COL3A1	MYL9	0.008437591	Co-expression	Wang-Maris-2006
COL3A1	ADAM9	0.008881302	Co-expression	Wang-Maris-2006
COL3A1	ITGB5	0.015732843	Co-expression	Wang-Maris-2006
COL3A1	SPARC	0.012656386	Co-expression	Wang-Maris-2006
FRMD4B	CALD1	0.009446718	Co-expression	Wang-Maris-2006
FRMD4B	ITGA1	0.015039525	Co-expression	Wang-Maris-2006
FRMD4B	HTRA1	0.0091194855	Co-expression	Wang-Maris-2006
FRMD4B	MGLL	0.013328099	Co-expression	Wang-Maris-2006
FRMD4B	COL3A1	0.01265786	Co-expression	Wang-Maris-2006
COL6A3	CALD1	0.0049828296	Co-expression	Wang-Maris-2006
COL6A3	CAV2	0.010358628	Co-expression	Wang-Maris-2006
COL6A3	TFPI	0.006035603	Co-expression	Wang-Maris-2006
COL6A3	HTRA1	0.0047742454	Co-expression	Wang-Maris-2006
COL6A3	MYL9	0.005398327	Co-expression	Wang-Maris-2006
COL6A3	ADAM9	0.005677857	Co-expression	Wang-Maris-2006
COL6A3	GJA4	0.006732353	Co-expression	Wang-Maris-2006
COL6A3	SPARC	0.008280908	Co-expression	Wang-Maris-2006
COL6A3	VEGFC	0.008652864	Co-expression	Wang-Maris-2006
COL6A3	ACTN1	0.008751712	Co-expression	Wang-Maris-2006
COL6A3	VCAN	0.007281678	Co-expression	Wang-Maris-2006
COL6A3	TPM1	0.008660047	Co-expression	Wang-Maris-2006
COL6A3	COL3A1	0.008598507	Co-expression	Wang-Maris-2006
COL6A3	FRMD4B	0.00830546	Co-expression	Wang-Maris-2006
GSN	THBS1	0.011069118	Co-expression	Wang-Maris-2006
GSN	PROS1	0.0072371326	Co-expression	Wang-Maris-2006
GSN	SELP	0.009682295	Co-expression	Wang-Maris-2006
GSN	CYP1B1	0.0066031823	Co-expression	Wang-Maris-2006
CSF3R	PPBP	0.013759379	Co-expression	Wang-Maris-2006
CSF3R	STAB1	0.009741906	Co-expression	Wang-Maris-2006
CSF3R	S100A9	0.011680319	Co-expression	Wang-Maris-2006
CSF3R	S100A8	0.012850011	Co-expression	Wang-Maris-2006
CSF3R	AQP9	0.012978093	Co-expression	Wang-Maris-2006
CSF3R	SLC2A3	0.01206248	Co-expression	Wang-Maris-2006
ZYX	GAS2L1	0.014318362	Co-expression	Wang-Maris-2006
ZYX	PROS1	0.010412831	Co-expression	Wang-Maris-2006
CDC42BPA	ITGB3	0.014093441	Co-expression	Rosenwald-Staudt-2001
THBS1	PCSK6	0.015242857	Co-expression	Rosenwald-Staudt-2001
THBS1	CDC42BPA	0.009905734	Co-expression	Rosenwald-Staudt-2001
ITGA1	ARHGEF12	0.008430811	Co-expression	Rosenwald-Staudt-2001
ITGA1	CDC42BPA	0.006837475	Co-expression	Rosenwald-Staudt-2001
MYLK	ITGA1	0.007350799	Co-expression	Rosenwald-Staudt-2001
SMOX	ITGB3	0.018355	Co-expression	Rosenwald-Staudt-2001
VWF	ARHGEF12	0.009334794	Co-expression	Rosenwald-Staudt-2001
VWF	THBS1	0.007430785	Co-expression	Rosenwald-Staudt-2001
VWF	ITGA1	0.0047844886	Co-expression	Rosenwald-Staudt-2001
VWF	MYLK	0.009125191	Co-expression	Rosenwald-Staudt-2001
ITGA7	ITGA1	0.0072988854	Co-expression	Rosenwald-Staudt-2001
ITGA7	MYLK	0.013378317	Co-expression	Rosenwald-Staudt-2001
ITGA7	VWF	0.0077843154	Co-expression	Rosenwald-Staudt-2001
SELP	MED12L	0.0050947494	Co-expression	Rosenwald-Staudt-2001
ITGB5	ITGA1	0.008524387	Co-expression	Rosenwald-Staudt-2001
ITGB5	MYLK	0.025389982	Co-expression	Rosenwald-Staudt-2001
ITGB5	VWF	0.010711804	Co-expression	Rosenwald-Staudt-2001
CYP1B1	ITGB3	0.007607307	Co-expression	Rosenwald-Staudt-2001
CYP1B1	ARHGEF12	0.0065194466	Co-expression	Rosenwald-Staudt-2001
CYP1B1	CDC42BPA	0.005167837	Co-expression	Rosenwald-Staudt-2001
CYP1B1	THBS1	0.0067047686	Co-expression	Rosenwald-Staudt-2001
CYP1B1	ITGA1	0.004139618	Co-expression	Rosenwald-Staudt-2001
CYP1B1	SMOX	0.0066660573	Co-expression	Rosenwald-Staudt-2001
CYP1B1	VWF	0.005193014	Co-expression	Rosenwald-Staudt-2001
CYP1B1	ITGA7	0.0058796643	Co-expression	Rosenwald-Staudt-2001
CYP1B1	ITGB5	0.0071984567	Co-expression	Rosenwald-Staudt-2001
GSTM5	CALD1	0.010303667	Co-expression	Rosenwald-Staudt-2001
LCN2	SMOX	0.01562547	Co-expression	Rosenwald-Staudt-2001
MGLL	MGST1	0.008676845	Co-expression	Rosenwald-Staudt-2001
MGLL	SPTB	0.007845048	Co-expression	Rosenwald-Staudt-2001
PLPP3	EHD3	0.013930213	Co-expression	Rosenwald-Staudt-2001
PLPP3	ITGB3	0.011988049	Co-expression	Rosenwald-Staudt-2001
PLPP3	ITGA1	0.006032426	Co-expression	Rosenwald-Staudt-2001
PLPP3	MYLK	0.0154369	Co-expression	Rosenwald-Staudt-2001
PLPP3	VWF	0.0077926563	Co-expression	Rosenwald-Staudt-2001
PLPP3	ITGA7	0.011341084	Co-expression	Rosenwald-Staudt-2001
PLPP3	ITGB5	0.015903812	Co-expression	Rosenwald-Staudt-2001
PLPP3	CYP1B1	0.0057908595	Co-expression	Rosenwald-Staudt-2001
WASF3	VWF	0.012391116	Co-expression	Rosenwald-Staudt-2001
WASF3	ITGA7	0.018360455	Co-expression	Rosenwald-Staudt-2001
WASF3	CYP1B1	0.009137429	Co-expression	Rosenwald-Staudt-2001
ALOX12	DLC1	0.021652663	Co-expression	Rosenwald-Staudt-2001
SPARC	ARHGEF12	0.0065680402	Co-expression	Rosenwald-Staudt-2001
SPARC	THBS1	0.006060977	Co-expression	Rosenwald-Staudt-2001
SPARC	ITGA1	0.0038723338	Co-expression	Rosenwald-Staudt-2001
SPARC	SMOX	0.0064040003	Co-expression	Rosenwald-Staudt-2001
SPARC	VWF	0.0049869744	Co-expression	Rosenwald-Staudt-2001
SPARC	ITGA7	0.005174012	Co-expression	Rosenwald-Staudt-2001
SPARC	ITGB5	0.00748317	Co-expression	Rosenwald-Staudt-2001
SPARC	CYP1B1	0.003958008	Co-expression	Rosenwald-Staudt-2001
SPARC	PLPP3	0.0052326117	Co-expression	Rosenwald-Staudt-2001
SPARC	WASF3	0.00805295	Co-expression	Rosenwald-Staudt-2001
VEGFC	EHD3	0.011677414	Co-expression	Rosenwald-Staudt-2001
VEGFC	ARHGEF12	0.01061073	Co-expression	Rosenwald-Staudt-2001
VEGFC	MYLK	0.010413083	Co-expression	Rosenwald-Staudt-2001
VEGFC	VWF	0.0076118354	Co-expression	Rosenwald-Staudt-2001
VEGFC	ITGA7	0.008798937	Co-expression	Rosenwald-Staudt-2001
VEGFC	ITGB5	0.012878826	Co-expression	Rosenwald-Staudt-2001
VEGFC	CYP1B1	0.004651169	Co-expression	Rosenwald-Staudt-2001
VEGFC	PLPP3	0.009546595	Co-expression	Rosenwald-Staudt-2001
VEGFC	SPARC	0.005014191	Co-expression	Rosenwald-Staudt-2001
VCL	SPARC	0.008355459	Co-expression	Rosenwald-Staudt-2001
MMP9	THBS1	0.006405086	Co-expression	Rosenwald-Staudt-2001
MMP9	ITGA1	0.004203199	Co-expression	Rosenwald-Staudt-2001
MMP9	SMOX	0.007448739	Co-expression	Rosenwald-Staudt-2001
MMP9	VWF	0.005391714	Co-expression	Rosenwald-Staudt-2001
MMP9	ITGA7	0.006981549	Co-expression	Rosenwald-Staudt-2001
MMP9	ITGB5	0.0075327023	Co-expression	Rosenwald-Staudt-2001
MMP9	CYP1B1	0.0043494254	Co-expression	Rosenwald-Staudt-2001
MMP9	PLPP3	0.0059691407	Co-expression	Rosenwald-Staudt-2001
MMP9	SPARC	0.0046177204	Co-expression	Rosenwald-Staudt-2001
MMP9	VEGFC	0.005127034	Co-expression	Rosenwald-Staudt-2001
MMP9	VCL	0.009846121	Co-expression	Rosenwald-Staudt-2001
RETN	MCEMP1	0.0058580413	Co-expression	Roth-Zlotnik-2006
RETN	VNN3	0.008690729	Co-expression	Roth-Zlotnik-2006
CMTM5	PCSK6	0.005751974	Co-expression	Roth-Zlotnik-2006
CMTM5	PLXNB3	0.00186649	Co-expression	Roth-Zlotnik-2006
FAXDC2	PLXNB3	0.008330592	Co-expression	Roth-Zlotnik-2006
FAXDC2	CMTM5	0.0068905754	Co-expression	Roth-Zlotnik-2006
PCYT1B	NT5M	0.011189177	Co-expression	Roth-Zlotnik-2006
SLC25A37	RETN	0.010155691	Co-expression	Roth-Zlotnik-2006
PLBD1	RETN	0.0047412156	Co-expression	Roth-Zlotnik-2006
EGFL7	ESAM	0.010328423	Co-expression	Roth-Zlotnik-2006
EGFL7	LYVE1	0.009992358	Co-expression	Roth-Zlotnik-2006
LHFPL6	PEAR1	0.012315571	Co-expression	Roth-Zlotnik-2006
SPTB	ANKRD9	0.021314468	Co-expression	Roth-Zlotnik-2006
ARHGEF12	SPTB	0.015090201	Co-expression	Roth-Zlotnik-2006
TAL1	RETN	0.00888497	Co-expression	Roth-Zlotnik-2006
MAOB	TREML1	0.0069235223	Co-expression	Roth-Zlotnik-2006
CLDN5	ESAM	0.012255345	Co-expression	Roth-Zlotnik-2006
CLDN5	LYVE1	0.011590399	Co-expression	Roth-Zlotnik-2006
CLDN5	EGFL7	0.016863434	Co-expression	Roth-Zlotnik-2006
ABLIM3	PCOLCE2	0.0154077485	Co-expression	Roth-Zlotnik-2006
ABLIM3	LHFPL6	0.01818331	Co-expression	Roth-Zlotnik-2006
FSTL1	PEAR1	0.0061584082	Co-expression	Roth-Zlotnik-2006
FSTL1	PCOLCE2	0.007926687	Co-expression	Roth-Zlotnik-2006
FSTL1	LHFPL6	0.008114986	Co-expression	Roth-Zlotnik-2006
CALD1	MSRB3	0.0089217285	Co-expression	Roth-Zlotnik-2006
JAM3	PLXNB3	0.007870576	Co-expression	Roth-Zlotnik-2006
JAM3	CMTM5	0.00581468	Co-expression	Roth-Zlotnik-2006
DLC1	ESAM	0.014815008	Co-expression	Roth-Zlotnik-2006
DLC1	EGFL7	0.014831904	Co-expression	Roth-Zlotnik-2006
DLC1	CLDN5	0.027089657	Co-expression	Roth-Zlotnik-2006
CDC42BPA	TTLL7	0.018846774	Co-expression	Roth-Zlotnik-2006
PPBP	RETN	0.009897075	Co-expression	Roth-Zlotnik-2006
PPBP	PF4V1	0.022522585	Co-expression	Roth-Zlotnik-2006
GRB10	ESAM	0.012481202	Co-expression	Roth-Zlotnik-2006
CREB3L1	VSIG2	0.012989818	Co-expression	Roth-Zlotnik-2006
MMP8	VNN3	0.008273767	Co-expression	Roth-Zlotnik-2006
MMP8	RETN	0.004034926	Co-expression	Roth-Zlotnik-2006
MMP8	SLC25A37	0.010782094	Co-expression	Roth-Zlotnik-2006
MMP8	PLBD1	0.0051459153	Co-expression	Roth-Zlotnik-2006
MMP8	PPBP	0.0101823155	Co-expression	Roth-Zlotnik-2006
PF4	RETN	0.006938788	Co-expression	Roth-Zlotnik-2006
PF4	ITGA2B	0.01962931	Co-expression	Roth-Zlotnik-2006
PF4	PF4V1	0.0146255065	Co-expression	Roth-Zlotnik-2006
PF4	PPBP	0.023966262	Co-expression	Roth-Zlotnik-2006
PF4	MMP8	0.006879242	Co-expression	Roth-Zlotnik-2006
MMRN1	FSTL1	0.010652634	Co-expression	Roth-Zlotnik-2006
ITGA1	WFDC1	0.021505903	Co-expression	Roth-Zlotnik-2006
PTGS1	KRT80	0.012324411	Co-expression	Roth-Zlotnik-2006
HTRA1	CMTM5	0.004246276	Co-expression	Roth-Zlotnik-2006
HTRA1	PRTFDC1	0.007499416	Co-expression	Roth-Zlotnik-2006
ZNF185	NIBAN2	0.0070291944	Co-expression	Roth-Zlotnik-2006
TNNC2	TRIM7	0.009554336	Co-expression	Roth-Zlotnik-2006
MYLK	MSRB3	0.013783113	Co-expression	Roth-Zlotnik-2006
MYLK	CALD1	0.015925957	Co-expression	Roth-Zlotnik-2006
SMOX	TREML1	0.0077688224	Co-expression	Roth-Zlotnik-2006
HLX	RETN	0.0060295532	Co-expression	Roth-Zlotnik-2006
HLX	PLBD1	0.010301001	Co-expression	Roth-Zlotnik-2006
MYL9	MSRB3	0.008689514	Co-expression	Roth-Zlotnik-2006
MYL9	WFDC1	0.015992137	Co-expression	Roth-Zlotnik-2006
MYL9	MYLK	0.014317646	Co-expression	Roth-Zlotnik-2006
VWF	ESAM	0.011280073	Co-expression	Roth-Zlotnik-2006
VWF	PCOLCE2	0.012124085	Co-expression	Roth-Zlotnik-2006
VWF	LYVE1	0.011352156	Co-expression	Roth-Zlotnik-2006
VWF	EGFL7	0.0142168235	Co-expression	Roth-Zlotnik-2006
VWF	CLDN5	0.01441083	Co-expression	Roth-Zlotnik-2006
VWF	CAV2	0.018781142	Co-expression	Roth-Zlotnik-2006
VWF	DLC1	0.015886161	Co-expression	Roth-Zlotnik-2006
ITGA7	PCOLCE2	0.010705538	Co-expression	Roth-Zlotnik-2006
ITGA7	LHFPL6	0.0112612825	Co-expression	Roth-Zlotnik-2006
ITGA7	ABLIM3	0.014007286	Co-expression	Roth-Zlotnik-2006
XK	MMP8	0.008457699	Co-expression	Roth-Zlotnik-2006
F13A1	PCOLCE2	0.014023908	Co-expression	Roth-Zlotnik-2006
F13A1	LYVE1	0.014888478	Co-expression	Roth-Zlotnik-2006
F13A1	FSTL1	0.008480294	Co-expression	Roth-Zlotnik-2006
PROS1	PEAR1	0.010946589	Co-expression	Roth-Zlotnik-2006
PROS1	TFPI	0.018889101	Co-expression	Roth-Zlotnik-2006
ASGR2	TLCD4	0.008688587	Co-expression	Roth-Zlotnik-2006
ASGR2	CLEC1B	0.005815482	Co-expression	Roth-Zlotnik-2006
CETP	GP1BA	0.025142243	Co-expression	Roth-Zlotnik-2006
LTBP1	MSRB3	0.007795785	Co-expression	Roth-Zlotnik-2006
LTBP1	WFDC1	0.014028954	Co-expression	Roth-Zlotnik-2006
LTBP1	MYL9	0.008563794	Co-expression	Roth-Zlotnik-2006
TGFB1I1	MSRB3	0.0047168364	Co-expression	Roth-Zlotnik-2006
TGFB1I1	WFDC1	0.008288302	Co-expression	Roth-Zlotnik-2006
TGFB1I1	CALD1	0.0070139635	Co-expression	Roth-Zlotnik-2006
TGFB1I1	MYLK	0.0087636765	Co-expression	Roth-Zlotnik-2006
TGFB1I1	MYL9	0.0057556303	Co-expression	Roth-Zlotnik-2006
TGFB1I1	LTBP1	0.00532457	Co-expression	Roth-Zlotnik-2006
S100A9	PLBD1	0.0097408	Co-expression	Roth-Zlotnik-2006
GUCY1B1	NRGN	0.013374904	Co-expression	Roth-Zlotnik-2006
GJA4	ESAM	0.010240259	Co-expression	Roth-Zlotnik-2006
GJA4	DLC1	0.013738918	Co-expression	Roth-Zlotnik-2006
S100A8	PLBD1	0.011049594	Co-expression	Roth-Zlotnik-2006
S100A8	S100A9	0.018620485	Co-expression	Roth-Zlotnik-2006
ITGB5	PCOLCE2	0.017231062	Co-expression	Roth-Zlotnik-2006
ITGB5	LTBP1	0.014361818	Co-expression	Roth-Zlotnik-2006
ITGB5	GJA4	0.013754649	Co-expression	Roth-Zlotnik-2006
AQP9	ASGR2	0.005204954	Co-expression	Roth-Zlotnik-2006
ANXA3	MCEMP1	0.01608321	Co-expression	Roth-Zlotnik-2006
ANXA3	RETN	0.0075595155	Co-expression	Roth-Zlotnik-2006
ANXA3	PLBD1	0.013207349	Co-expression	Roth-Zlotnik-2006
ANXA3	MMP8	0.008096514	Co-expression	Roth-Zlotnik-2006
VSIG4	MCEMP1	0.01161543	Co-expression	Roth-Zlotnik-2006
VSIG4	CLDN5	0.011847267	Co-expression	Roth-Zlotnik-2006
VSIG4	DLC1	0.013306707	Co-expression	Roth-Zlotnik-2006
VSIG4	THBS1	0.015061603	Co-expression	Roth-Zlotnik-2006
CYP1B1	PEAR1	0.017244037	Co-expression	Roth-Zlotnik-2006
S100A12	MCEMP1	0.0053209295	Co-expression	Roth-Zlotnik-2006
S100A12	RETN	0.0037656932	Co-expression	Roth-Zlotnik-2006
S100A12	SLC25A37	0.010312776	Co-expression	Roth-Zlotnik-2006
S100A12	PLBD1	0.005138153	Co-expression	Roth-Zlotnik-2006
S100A12	PPBP	0.009534904	Co-expression	Roth-Zlotnik-2006
S100A12	MMP8	0.0040937727	Co-expression	Roth-Zlotnik-2006
S100A12	PF4	0.006575616	Co-expression	Roth-Zlotnik-2006
S100A12	HLX	0.00602549	Co-expression	Roth-Zlotnik-2006
S100A12	XK	0.008134482	Co-expression	Roth-Zlotnik-2006
S100A12	ANXA3	0.007812597	Co-expression	Roth-Zlotnik-2006
GP9	VEPH1	0.0055864877	Co-expression	Roth-Zlotnik-2006
GP9	MPIG6B	0.002580392	Co-expression	Roth-Zlotnik-2006
GP9	ITGA2B	0.0072366027	Co-expression	Roth-Zlotnik-2006
GP9	ITGB3	0.0065081217	Co-expression	Roth-Zlotnik-2006
GP9	TAL1	0.0057625202	Co-expression	Roth-Zlotnik-2006
PLOD2	ESAM	0.012165083	Co-expression	Roth-Zlotnik-2006
ACSL1	MGST1	0.015674526	Co-expression	Roth-Zlotnik-2006
PRKAR2B	ACSL1	0.01039247	Co-expression	Roth-Zlotnik-2006
LCN2	RETN	0.00683299	Co-expression	Roth-Zlotnik-2006
LCN2	PLBD1	0.011913416	Co-expression	Roth-Zlotnik-2006
LCN2	MMP8	0.007345903	Co-expression	Roth-Zlotnik-2006
LCN2	ANXA3	0.017516417	Co-expression	Roth-Zlotnik-2006
LCN2	S100A12	0.00724616	Co-expression	Roth-Zlotnik-2006
GNAZ	MAP1A	0.011045673	Co-expression	Roth-Zlotnik-2006
MGLL	ABLIM3	0.018370178	Co-expression	Roth-Zlotnik-2006
MGLL	ACSL1	0.013933429	Co-expression	Roth-Zlotnik-2006
MGLL	PRKAR2B	0.015596856	Co-expression	Roth-Zlotnik-2006
PLPP3	PLOD2	0.019577796	Co-expression	Roth-Zlotnik-2006
WASF3	TTC7B	0.0044148313	Co-expression	Roth-Zlotnik-2006
WASF3	BEX3	0.0028970675	Co-expression	Roth-Zlotnik-2006
ALOX12	ZNF185	0.007983153	Co-expression	Roth-Zlotnik-2006
FPR2	VNN3	0.013481431	Co-expression	Roth-Zlotnik-2006
FPR2	RETN	0.0051102936	Co-expression	Roth-Zlotnik-2006
FPR2	TAL1	0.01310374	Co-expression	Roth-Zlotnik-2006
FPR2	MMP8	0.0053940327	Co-expression	Roth-Zlotnik-2006
FPR2	S100A12	0.004997828	Co-expression	Roth-Zlotnik-2006
SPARC	LHFPL6	0.013127606	Co-expression	Roth-Zlotnik-2006
SPARC	SLC18A2	0.010275883	Co-expression	Roth-Zlotnik-2006
VEGFC	ESAM	0.011973224	Co-expression	Roth-Zlotnik-2006
VEGFC	GJA4	0.008902826	Co-expression	Roth-Zlotnik-2006
VEGFC	PLOD2	0.013012562	Co-expression	Roth-Zlotnik-2006
VEGFC	PLPP3	0.015993757	Co-expression	Roth-Zlotnik-2006
EGF	PTGER3	0.013352157	Co-expression	Roth-Zlotnik-2006
VCL	MSRB3	0.0077037467	Co-expression	Roth-Zlotnik-2006
VCL	WFDC1	0.011380005	Co-expression	Roth-Zlotnik-2006
VCL	CALD1	0.009054223	Co-expression	Roth-Zlotnik-2006
VCL	MYLK	0.012498228	Co-expression	Roth-Zlotnik-2006
VCL	MYL9	0.007995518	Co-expression	Roth-Zlotnik-2006
VCL	LTBP1	0.0080602765	Co-expression	Roth-Zlotnik-2006
VCL	TGFB1I1	0.00485909	Co-expression	Roth-Zlotnik-2006
DNM3	TTLL7	0.022672702	Co-expression	Roth-Zlotnik-2006
ACTN1	MSRB3	0.013700143	Co-expression	Roth-Zlotnik-2006
ACTN1	MYL9	0.019042136	Co-expression	Roth-Zlotnik-2006
ACTN1	LTBP1	0.013845955	Co-expression	Roth-Zlotnik-2006
ACTN1	TGFB1I1	0.009744938	Co-expression	Roth-Zlotnik-2006
ACTN1	VCL	0.013081259	Co-expression	Roth-Zlotnik-2006
LTF	S100A12	0.005473981	Co-expression	Roth-Zlotnik-2006
LTF	LCN2	0.015298737	Co-expression	Roth-Zlotnik-2006
SLC2A3	MMP8	0.007887606	Co-expression	Roth-Zlotnik-2006
SLC2A3	HLX	0.019334383	Co-expression	Roth-Zlotnik-2006
SLC2A3	S100A12	0.0071334504	Co-expression	Roth-Zlotnik-2006
VCAN	WFDC1	0.020429848	Co-expression	Roth-Zlotnik-2006
VCAN	LTBP1	0.0107536	Co-expression	Roth-Zlotnik-2006
VCAN	SPARC	0.013848824	Co-expression	Roth-Zlotnik-2006
TPM1	MSRB3	0.015582407	Co-expression	Roth-Zlotnik-2006
TPM1	CALD1	0.01676558	Co-expression	Roth-Zlotnik-2006
TPM1	MYL9	0.015333239	Co-expression	Roth-Zlotnik-2006
TPM1	LTBP1	0.013607044	Co-expression	Roth-Zlotnik-2006
TPM1	TGFB1I1	0.008418165	Co-expression	Roth-Zlotnik-2006
TPM1	VCL	0.012845003	Co-expression	Roth-Zlotnik-2006
ELANE	RETN	0.004478917	Co-expression	Roth-Zlotnik-2006
ELANE	SLC25A37	0.011955258	Co-expression	Roth-Zlotnik-2006
ELANE	PLBD1	0.005759072	Co-expression	Roth-Zlotnik-2006
ELANE	PPBP	0.012030034	Co-expression	Roth-Zlotnik-2006
ELANE	MMP8	0.0049327156	Co-expression	Roth-Zlotnik-2006
ELANE	PF4	0.008145122	Co-expression	Roth-Zlotnik-2006
ELANE	XK	0.009231711	Co-expression	Roth-Zlotnik-2006
ELANE	ANXA3	0.009034631	Co-expression	Roth-Zlotnik-2006
ELANE	S100A12	0.004579358	Co-expression	Roth-Zlotnik-2006
ELANE	LCN2	0.008304539	Co-expression	Roth-Zlotnik-2006
ELANE	FPR2	0.005794585	Co-expression	Roth-Zlotnik-2006
ELANE	LTF	0.006553333	Co-expression	Roth-Zlotnik-2006
ELANE	SLC2A3	0.008603003	Co-expression	Roth-Zlotnik-2006
MMP9	RETN	0.0071166735	Co-expression	Roth-Zlotnik-2006
MMP9	MMP8	0.007594278	Co-expression	Roth-Zlotnik-2006
MMP9	GP1BA	0.016327502	Co-expression	Roth-Zlotnik-2006
MMP9	HLX	0.014572729	Co-expression	Roth-Zlotnik-2006
MMP9	CETP	0.016817342	Co-expression	Roth-Zlotnik-2006
MMP9	S100A12	0.00742468	Co-expression	Roth-Zlotnik-2006
MMP9	ELANE	0.0086298045	Co-expression	Roth-Zlotnik-2006
COL3A1	VCAN	0.012457006	Co-expression	Roth-Zlotnik-2006
FRMD4B	CMTM5	0.005017601	Co-expression	Roth-Zlotnik-2006
COL6A3	MSRB3	0.0035538608	Co-expression	Roth-Zlotnik-2006
COL6A3	FSTL1	0.0032991008	Co-expression	Roth-Zlotnik-2006
COL6A3	CALD1	0.0050039706	Co-expression	Roth-Zlotnik-2006
COL6A3	MMRN1	0.007387482	Co-expression	Roth-Zlotnik-2006
COL6A3	MYLK	0.0062133437	Co-expression	Roth-Zlotnik-2006
COL6A3	LTBP1	0.004305327	Co-expression	Roth-Zlotnik-2006
COL6A3	TGFB1I1	0.002644254	Co-expression	Roth-Zlotnik-2006
COL6A3	SELP	0.0053937268	Co-expression	Roth-Zlotnik-2006
COL6A3	PLPP3	0.0060974313	Co-expression	Roth-Zlotnik-2006
COL6A3	VCL	0.0034570792	Co-expression	Roth-Zlotnik-2006
COL6A3	TPM1	0.006069002	Co-expression	Roth-Zlotnik-2006
COL6A3	COL3A1	0.005359977	Co-expression	Roth-Zlotnik-2006
GSN	ITGA7	0.013893315	Co-expression	Roth-Zlotnik-2006
CSF3R	MCEMP1	0.005945622	Co-expression	Roth-Zlotnik-2006
CSF3R	RETN	0.003920984	Co-expression	Roth-Zlotnik-2006
CSF3R	SLC25A37	0.010313922	Co-expression	Roth-Zlotnik-2006
CSF3R	TAL1	0.009251236	Co-expression	Roth-Zlotnik-2006
CSF3R	PPBP	0.010553791	Co-expression	Roth-Zlotnik-2006
CSF3R	MMP8	0.004174102	Co-expression	Roth-Zlotnik-2006
CSF3R	PF4	0.0073988303	Co-expression	Roth-Zlotnik-2006
CSF3R	S100A12	0.003927797	Co-expression	Roth-Zlotnik-2006
CSF3R	FPR2	0.0053706584	Co-expression	Roth-Zlotnik-2006
CSF3R	ELANE	0.004750094	Co-expression	Roth-Zlotnik-2006
ZYX	MYL9	0.010875281	Co-expression	Roth-Zlotnik-2006
ZYX	TGFB1I1	0.00696814	Co-expression	Roth-Zlotnik-2006
ZYX	ACTN1	0.01938834	Co-expression	Roth-Zlotnik-2006
ZYX	COL6A3	0.0049716285	Co-expression	Roth-Zlotnik-2006
CDC42BPA	ITGB3	0.016467305	Co-expression	Alizadeh-Staudt-2000
THBS1	ITGB3	0.008364715	Co-expression	Alizadeh-Staudt-2000
ITGA1	CDC42BPA	0.010213147	Co-expression	Alizadeh-Staudt-2000
MYLK	THBS1	0.008538125	Co-expression	Alizadeh-Staudt-2000
SMOX	ITGB3	0.019529901	Co-expression	Alizadeh-Staudt-2000
SMOX	CDC42BPA	0.016889386	Co-expression	Alizadeh-Staudt-2000
SMOX	ITGA1	0.0083425995	Co-expression	Alizadeh-Staudt-2000
VWF	SPTB	0.007461354	Co-expression	Alizadeh-Staudt-2000
VWF	THBS1	0.005593658	Co-expression	Alizadeh-Staudt-2000
VWF	ITGA1	0.0045024287	Co-expression	Alizadeh-Staudt-2000
VWF	MYLK	0.0069455584	Co-expression	Alizadeh-Staudt-2000
ITGA7	THBS1	0.009449691	Co-expression	Alizadeh-Staudt-2000
ITGA7	MYLK	0.010961284	Co-expression	Alizadeh-Staudt-2000
ITGA7	VWF	0.007871456	Co-expression	Alizadeh-Staudt-2000
ITGB5	THBS1	0.008227393	Co-expression	Alizadeh-Staudt-2000
ITGB5	ITGA1	0.006869004	Co-expression	Alizadeh-Staudt-2000
ITGB5	MYLK	0.009549611	Co-expression	Alizadeh-Staudt-2000
ITGB5	SMOX	0.008920865	Co-expression	Alizadeh-Staudt-2000
ITGB5	VWF	0.006833312	Co-expression	Alizadeh-Staudt-2000
ITGB5	ITGA7	0.009129517	Co-expression	Alizadeh-Staudt-2000
CYP1B1	CDC42BPA	0.0056750295	Co-expression	Alizadeh-Staudt-2000
CYP1B1	THBS1	0.006153198	Co-expression	Alizadeh-Staudt-2000
CYP1B1	ITGA1	0.004426136	Co-expression	Alizadeh-Staudt-2000
CYP1B1	MYLK	0.0061414423	Co-expression	Alizadeh-Staudt-2000
CYP1B1	VWF	0.00462955	Co-expression	Alizadeh-Staudt-2000
CYP1B1	ITGA7	0.006501126	Co-expression	Alizadeh-Staudt-2000
